,order_id,order_location_x,order_location_y,has_all_available_products,percentage_availability_of_products,warehouse_location_x,warehouse_location_y,distance_order_from_warehouse
919,919,249,195,0,0.2,234,599,404.27836944362974
920,920,216,455,0,0.08333333333333333,234,599,145.12063946937388
921,921,206,284,0,0.22857142857142856,234,599,316.2419959461425
922,922,79,189,0,0.09753086419753086,234,599,438.32065887886233
923,923,164,315,0,0.09722222222222222,234,599,292.4995726492605
924,924,156,245,0,0.07036075036075036,234,599,362.49137920783716
925,925,221,184,0,0.2222222222222222,234,599,415.2035645319052
926,926,98,165,0,0.07738095238095238,234,599,454.8098503770559
927,927,173,454,0,0.13944444444444445,234,599,157.30861387730806
928,928,116,289,0,0.18333333333333332,234,599,331.6986584235758
929,929,315,120,0,0.0625,234,599,485.8003705227076
930,930,204,256,0,0.3917748917748917,234,599,344.3094538347735
931,931,148,219,0,0.07242063492063493,234,599,389.61006147172327
932,932,137,461,0,0.06597222222222222,234,599,168.6801707374047
933,933,165,83,0,0.048497732426303855,234,599,520.5929311852016
934,934,235,318,0,0.14285714285714285,234,599,281.00177935379696
935,935,227,303,0,0.1,234,599,296.08275870100914
936,936,185,208,0,0.13333333333333333,234,599,394.0583713106473
937,937,240,407,0,0.24816849816849818,234,599,192.09372712298546
938,938,115,371,0,0.16666666666666666,234,599,257.18670261115756
939,939,171,442,0,0.25,234,599,169.1685549976709
940,940,154,332,0,0.1518596681096681,234,599,278.7274654568509
941,941,215,109,0,0.07086822169059011,234,599,490.36822898715616
942,942,280,379,0,0.12443741209563992,234,599,224.75764725588314
943,943,244,228,0,0.07291666666666666,234,599,371.13474641967974
944,944,259,342,0,0.3169642857142857,234,599,258.21309029559285
945,945,310,370,0,0.16174142215808882,234,599,241.2819926973416
946,946,109,372,0,0.19047619047619047,234,599,259.1408883213917
947,947,76,538,0,0.027777777777777776,234,599,169.36646657470303
948,948,260,369,0,0.06994047619047619,234,599,231.46490014686893
949,949,223,280,0,0.19393939393939394,234,599,319.189598828032
950,950,104,400,0,0.0,234,599,237.69938998659632
951,951,112,348,0,0.11428571428571428,234,599,279.0788419067271
952,952,171,250,0,0.034054149085794655,234,599,354.6406632071399
953,953,120,360,0,0.07196969696969698,234,599,264.7961480082367
954,954,110,258,0,0.06018518518518518,234,599,362.8456972323084
955,955,81,368,0,0.17019116814351362,234,599,277.0739973364516
956,956,187,309,0,0.047619047619047616,234,599,293.7839342101606
957,957,310,306,0,0.07172619047619049,234,599,302.6962173533062
958,958,245,306,0,0.14909447821681862,234,599,293.20641193534635
959,959,180,235,0,0.034722222222222224,234,599,367.98369529097346
960,960,285,190,0,0.10023809523809524,234,599,412.16744170300495
961,961,191,193,0,0.1431818181818182,234,599,408.27074350239695
962,962,350,256,0,0.10341880341880341,234,599,362.0842443410097
963,963,251,367,0,0.21428571428571427,234,599,232.62201099638014
964,964,258,392,0,0.10317460317460318,234,599,208.38665984174708
965,965,263,236,0,0.1419242216117216,234,599,364.156559737704
966,966,201,333,0,0.10416666666666666,234,599,268.03917624108607
967,967,373,304,0,0.19688552188552189,234,599,326.1073442901892
968,968,262,139,0,0.03333333333333333,234,599,460.8513860237376
969,969,236,153,0,0.06170634920634921,234,599,446.0044842823892
970,970,295,404,0,0.0,234,599,204.31837900688228
971,971,266,126,0,0.09166666666666667,234,599,474.0812166707304
972,972,268,225,0,0.17888888888888888,234,599,375.54227458436685
973,973,193,152,0,0.09999999999999999,234,599,448.8763749630849
974,974,270,245,0,0.21071428571428572,234,599,355.8258000763857
975,975,107,381,0,0.07142857142857142,234,599,252.29546171106605
976,976,298,328,0,0.3194444444444444,234,599,278.4546641735419
977,977,175,215,0,0.029166666666666664,234,599,388.5061132080163
978,978,162,336,0,0.14989898989898987,234,599,272.6774651488458
979,979,248,223,0,0.26666666666666666,234,599,376.26054802490256
980,980,155,381,0,0.125,234,599,231.87280996270349
981,981,229,112,0,0.10100585688820984,234,599,487.0256666747657
982,982,183,94,0,0.05555555555555555,234,599,507.5687145599106
983,983,245,217,0,0.10246753246753246,234,599,382.1583441454602
984,984,272,347,0,0.17794784580498862,234,599,254.8489748851268
985,985,99,296,0,0.09313725490196079,234,599,331.71373200396755
986,986,172,179,0,0.14594928880643168,234,599,424.5515280858143
987,987,313,179,0,0.10555555555555556,234,599,427.365183420456
988,988,256,217,0,0.21329365079365079,234,599,382.632983418837
989,989,109,455,0,0.11904761904761904,234,599,190.68560512005095
990,990,196,321,0,0.17595238095238094,234,599,280.58510295452254
991,991,235,142,0,0.08755550005550006,234,599,457.00109409059405
992,992,208,252,0,0.0,234,599,347.9727000786125
993,993,184,295,0,0.07323232323232323,234,599,308.084404019418
994,994,340,251,0,0.13605442176870747,234,599,363.78565117387467
995,995,290,355,0,0.25126262626262624,234,599,250.3437636531016
996,996,230,227,0,0.13882575757575757,234,599,372.0215047547655
997,997,240,256,0,0.0702319772495211,234,599,343.05247412021384
998,998,268,271,0,0.19166666666666668,234,599,329.75748664738455
999,999,187,139,0,0.06666666666666667,234,599,462.3948529125297
1000,1000,227,151,0,0.061111111111111116,234,599,448.0546841625473
1001,1001,15,100,0,0.0,234,599,544.9421987697411
1002,1002,277,376,0,0.1468975468975469,234,599,227.1079038695043
1003,1003,285,276,0,0.09375,234,599,327.00152904841286
1004,1004,190,193,0,0.02857142857142857,234,599,408.3772765470674
1005,1005,316,205,0,0.1205122655122655,234,599,402.4425424827748
1006,1006,215,215,0,0.08870912775168094,234,599,384.4697647410001
1007,1007,263,213,0,0.3333333333333333,234,599,387.08784532712986
1008,1008,229,363,0,0.20094696969696968,234,599,236.05296015936761
1009,1009,295,307,0,0.060714285714285714,234,599,298.30353668704635
1010,1010,199,236,0,0.06326530612244899,234,599,364.6834243559748
1011,1011,118,216,0,0.03571428571428571,234,599,400.1812089541437
1012,1012,243,193,0,0.13574263038548753,234,599,406.09974144291203
1013,1013,199,83,0,0.06906887755102041,234,599,517.1856533199659
1014,1014,77,253,0,0.07561612364243943,234,599,379.95394457749745
1015,1015,337,460,0,0.13166666666666665,234,599,173.0028901492689
1016,1016,333,363,0,0.1797924297924298,234,599,255.92381678929377
1017,1017,140,121,0,0.15555555555555556,234,599,487.15500613254505
1018,1018,226,194,0,0.10555555555555556,234,599,405.07900463983566
1019,1019,312,166,0,0.050072150072150066,234,599,439.96931711200045
1020,1020,308,426,0,0.27777777777777773,234,599,188.16216410320115
1021,1021,128,245,0,0.0,234,599,369.52943049234926
1022,1022,207,221,0,0.0,234,599,378.9630588856914
1023,1023,105,213,0,0.19692911255411258,234,599,406.98525771826183
1024,1024,262,220,0,0.1294642857142857,234,599,380.0328933131973
1025,1025,32,360,0,0.17936005625879045,234,599,312.92970456637704
1026,1026,269,242,0,0.109375,234,599,358.7115833089308
1027,1027,69,189,0,0.07866666666666666,234,599,441.955880150949
1028,1028,83,88,0,0.005,234,599,532.8433165575036
1029,1029,217,75,0,0.1252946127946128,234,599,524.2756908345074
1030,1030,54,478,0,0.014043600562587905,234,599,216.8893727225933
1031,1031,42,170,0,0.0,234,599,470.00531911883724
1032,1032,160,339,0,0.2553567318757192,234,599,270.325729445053
1033,1033,304,283,0,0.2026315789473684,234,599,323.66031576330147
1034,1034,136,274,0,0.07857142857142857,234,599,339.4539733159711
1035,1035,220,476,0,0.1,234,599,123.79418403139947
1036,1036,207,195,0,0.07352092352092353,234,599,404.90122252223443
1037,1037,52,244,0,0.09375,234,599,398.9348317708044
1038,1038,251,206,0,0.45370370370370366,234,599,393.3675126392621
1039,1039,234,285,0,0.195054945054945,234,599,314.0
1040,1040,231,352,0,0.05078373015873016,234,599,247.01821795163207
1041,1041,143,295,0,0.10535714285714284,234,599,317.3279061160553
1042,1042,240,478,0,0.045263157894736845,234,599,121.1486689980538
1043,1043,267,230,0,0.07410714285714286,234,599,370.4726710568541
1044,1044,269,269,0,0.05128205128205128,234,599,331.85087012090236
1045,1045,217,380,0,0.1393506205673759,234,599,219.65882636488797
1046,1046,188,332,0,0.3972222222222222,234,599,270.9335711941213
1047,1047,153,464,0,0.15746753246753248,234,599,157.4357011608231
1048,1048,166,251,0,0.103125,234,599,354.58144339488496
1049,1049,226,348,0,0.10606060606060605,234,599,251.127457678367
1050,1050,162,505,0,0.12,234,599,118.40608092492548
1051,1051,203,412,0,0.11666666666666665,234,599,189.5521036549054
1052,1052,218,226,0,0.11395891690009335,234,599,373.34300582708124
1053,1053,123,371,0,0.5714285714285714,234,599,253.58430550804994
1054,1054,131,562,0,0.08333333333333333,234,599,109.4440496326776
1055,1055,233,75,0,0.05555555555555555,234,599,524.0009541976045
1056,1056,142,271,0,0.07697611030944364,234,599,340.6581864567473
1057,1057,139,197,0,0.04345238095238095,234,599,413.0726328383424
1058,1058,230,162,0,0.12566137566137567,234,599,437.01830625272436
1059,1059,240,259,0,0.15277777777777776,234,599,340.05293705539435
1060,1060,247,198,0,0.046296296296296294,234,599,401.21066785418355
1061,1061,176,419,0,0.26326358826358826,234,599,189.1137224000416
1062,1062,261,302,0,0.3410714285714286,234,599,298.22474746405607
1063,1063,270,365,0,0.037037037037037035,234,599,236.7530358833863
1064,1064,176,177,0,0.14285714285714285,234,599,425.96713488249304
1065,1065,60,247,0,0.05,234,599,392.65761166695853
1066,1066,204,277,0,0.16845238095238094,234,599,323.39449593337235
1067,1067,245,203,0,0.125,234,599,396.15274831812036
1068,1068,285,358,0,0.16523809523809524,234,599,246.33716731342025
1069,1069,239,226,0,0.21233766233766233,234,599,373.0335105590381
1070,1070,289,381,0,0.1564102564102564,234,599,224.83104767802868
1071,1071,238,354,0,0.125,234,599,245.03265088555034
1072,1072,162,286,0,0.25,234,599,321.1744074486633
1073,1073,203,267,0,0.10755621693121692,234,599,333.44414824674914
1074,1074,210,345,0,0.13385416666666666,234,599,255.13133872576296
1075,1075,210,255,0,0.06458333333333333,234,599,344.8361929960369
1076,1076,192,329,0,0.23194444444444443,234,599,273.2471408816568
1077,1077,220,350,0,0.4444444444444444,234,599,249.39326374222702
1078,1078,127,152,0,0.2167884199134199,234,599,459.6281105415551
1079,1079,264,344,0,0.16898148148148148,234,599,256.7586415293554
1080,1080,275,397,0,0.16168430335097,234,599,206.11889772653063
1081,1081,290,342,0,0.125,234,599,263.0304164920856
1082,1082,296,527,0,0.0,234,599,95.01578816175763
1083,1083,45,209,0,0.24047619047619048,234,599,433.3832022586939
1084,1084,155,253,0,0.12797619047619047,234,599,354.9042124292131
1085,1085,176,449,0,0.09240362811791382,234,599,160.822883943797
1086,1086,282,126,0,0.1836080586080586,234,599,475.42927970414274
1087,1087,199,345,0,0.4444444444444444,234,599,256.40007800310826
1088,1088,249,98,0,0.0,234,599,501.2245005982848
1089,1089,283,297,0,0.24197994987468674,234,599,305.94934221207274
1090,1090,178,420,0,0.0,234,599,187.55532517100121
1091,1091,141,476,0,0.06566455696202532,234,599,154.20116731075677
1092,1092,246,196,0,0.027777777777777776,234,599,403.17862046492496
1093,1093,65,400,0,0.06349206349206349,234,599,261.0785322465254
1094,1094,75,107,0,0.039120528594212806,234,599,517.0541557709405
1095,1095,114,331,0,0.05555555555555555,234,599,293.63923443572725
1096,1096,26,308,0,0.14583333333333331,234,599,357.6940033045005
1097,1097,245,127,0,0.07738095238095238,234,599,472.1281605665987
1098,1098,64,341,0,0.0,234,599,308.97249068485047
1099,1099,269,429,0,0.14826530612244898,234,599,173.5655495770978
1100,1100,288,228,0,0.4666666666666666,234,599,374.9093223700899
1101,1101,212,237,0,0.12286501377410469,234,599,362.66789215479224
1102,1102,96,411,0,0.1375,234,599,233.21234958723778
1103,1103,198,325,0,0.25,234,599,276.3548443577568
1104,1104,84,307,0,0.02738095238095238,234,599,328.27427556846425
1105,1105,103,424,0,0.03809523809523809,234,599,218.6000914912892
1106,1106,236,475,0,0.15082251082251083,234,599,124.01612798341996
1107,1107,169,427,0,0.2012820512820513,234,599,183.87223825254318
1108,1108,244,220,0,0.0496031746031746,234,599,379.1319031682773
1109,1109,235,351,0,0.10151515151515152,234,599,248.0020161208372
1110,1110,129,260,0,0.1580765639589169,234,599,354.8887149516028
1111,1111,186,399,0,0.13874458874458875,234,599,205.67936211491906
1112,1112,25,99,0,0.2152777777777778,234,599,541.923426325159
1113,1113,285,315,0,0.21152958152958154,234,599,288.54289109246827
1114,1114,296,301,0,0.05928571428571429,234,599,304.381339769704
1115,1115,225,259,0,0.10317460317460318,234,599,340.1190967881692
1116,1116,123,144,0,0.0,234,599,468.3438907469596
1117,1117,255,225,0,0.09047619047619046,234,599,374.58910822393113
1118,1118,155,298,0,0.3333333333333333,234,599,311.1944729586308
1119,1119,171,168,0,0.1,234,599,435.5800730061007
1120,1120,234,291,0,0.19743626743626744,234,599,308.0
1121,1121,291,229,0,0.06063829787234043,234,599,374.36479535340925
1122,1122,128,261,0,0.1665151515151515,234,599,354.2315626818141
1123,1123,270,333,0,0.017857142857142856,234,599,268.4250360901531
1124,1124,127,45,0,0.5208333333333333,234,599,564.2384247815811
1125,1125,212,262,0,0.09778244631185806,234,599,337.71733742880303
1126,1126,273,221,0,0.08320814206890155,234,599,380.00657889041867
1127,1127,115,250,0,0.10555555555555556,234,599,368.73025370858846
1128,1128,235,166,0,0.19772727272727272,234,599,433.0011547328713
1129,1129,148,391,0,0.151984126984127,234,599,225.07776433935007
1130,1130,198,380,0,0.02,234,599,221.93918085818015
1131,1131,151,150,0,0.12698412698412698,234,599,456.607052069939
1132,1132,225,291,0,0.09999999999999999,234,599,308.13146544940844
1133,1133,209,218,0,0.2916666666666667,234,599,381.8193290026056
1134,1134,198,320,0,0.14583333333333331,234,599,281.3129929455801
1135,1135,117,273,0,0.09314208997753302,234,599,346.3596396810691
1136,1136,209,325,0,0.16335978835978834,234,599,275.138147118861
1137,1137,195,74,0,0.11866471734892786,234,599,526.4465784863646
1138,1138,70,258,0,0.06956916099773243,234,599,378.387367653837
1139,1139,274,232,0,0.04722222222222222,234,599,369.173400992
1140,1140,224,135,0,0.19910714285714284,234,599,464.1077461107496
1141,1141,156,376,0,0.13999999999999999,234,599,236.24775131204953
1142,1142,256,345,0,0.26356026785714287,234,599,254.95097567963924
1143,1143,235,515,0,0.09423076923076923,234,599,84.00595217006948
1144,1144,194,335,0,0.065,234,599,267.0131082924582
1145,1145,149,435,0,0.16889880952380953,234,599,184.7187050625897
1146,1146,231,405,0,0.006578947368421052,234,599,194.02319448973105
1147,1147,100,357,0,0.1,234,599,276.6224864323217
1148,1148,190,261,0,0.13916666666666666,234,599,340.8518739863403
1149,1149,189,256,0,0.10119047619047618,234,599,345.9393010341554
1150,1150,114,365,0,0.03571428571428571,234,599,262.9752840097335
1151,1151,251,216,0,0.12037037037037036,234,599,383.3770989508893
1152,1152,238,190,0,0.09256338899196041,234,599,409.0195594345092
1153,1153,236,180,0,0.12025166191832858,234,599,419.00477324250136
1154,1154,160,64,0,0.027777777777777776,234,599,540.093510422038
1155,1155,226,195,0,0.1064102564102564,234,599,404.0792001575929
1156,1156,80,558,0,0.0992063492063492,234,599,159.3643623900902
1157,1157,215,343,0,0.11458333333333333,234,599,256.7041098229633
1158,1158,253,216,0,0.12565247252747253,234,599,383.4709897762802
1159,1159,241,68,0,0.09722222222222221,234,599,531.046137355315
1160,1160,324,379,0,0.07702020202020202,234,599,237.69728648009425
1161,1161,253,225,0,0.11904761904761904,234,599,374.4823093284915
1162,1162,249,302,0,0.09821428571428571,234,599,297.37854663711033
1163,1163,301,416,0,0.21566036302878408,234,599,194.87944991712183
1164,1164,324,213,0,0.26,234,599,396.35337768208814
1165,1165,109,336,0,0.08015873015873017,234,599,291.1940933466886
1166,1166,272,361,0,0.0744047619047619,234,599,241.01452238402564
1167,1167,19,395,0,0.13677248677248677,234,599,296.37982387470305
1168,1168,177,340,0,0.1949404761904762,234,599,265.1980392084376
1169,1169,135,253,0,0.08125,234,599,359.8847037594124
1170,1170,195,431,0,0.375,234,599,172.46738822165773
1171,1171,193,358,0,0.07757936507936508,234,599,244.46267608778237
1172,1172,252,197,0,0.23409090909090907,234,599,402.40278329057315
1173,1173,378,291,0,0.11595238095238095,234,599,340.0
1174,1174,101,379,0,0.06681735985533453,234,599,257.07780923292466
1175,1175,262,208,0,0.12221217600964435,234,599,392.0012755081289
1176,1176,112,266,0,0.1275252525252525,234,599,354.64489281533434
1177,1177,265,286,0,0.030000000000000002,234,599,314.5313974788527
1178,1178,107,303,0,0.10214285714285713,234,599,322.09470656935673
1179,1179,371,79,0,0.08333333333333333,234,599,537.7443630573918
1180,1180,278,360,0,0.0843584656084656,234,599,243.0164603478538
1181,1181,282,246,0,0.25994152046783625,234,599,356.24850876880873
1182,1182,177,287,0,0.0,234,599,317.16399543453855
1183,1183,208,416,0,0.12222222222222223,234,599,184.83776670366908
1184,1184,155,223,0,0.025,234,599,384.20957822521814
1185,1185,88,366,0,0.09371693121693121,234,599,274.96363395911106
1186,1186,187,318,0,0.0625,234,599,284.9034924320866
1187,1187,161,221,0,0.10436507936507937,234,599,384.98441526898205
1188,1188,261,247,0,0.06363636363636363,234,599,353.0339926975871
1189,1189,161,241,0,0.08518518518518518,234,599,365.3669388436781
1190,1190,258,174,0,0.05357142857142857,234,599,425.677107676699
1191,1191,258,255,0,0.29166666666666663,234,599,344.8361929960369
1192,1192,175,348,0,0.36904761904761907,234,599,257.8410362994999
1193,1193,146,378,0,0.1008974358974359,234,599,237.87601812709073
1194,1194,269,230,0,0.11666666666666665,234,599,370.65617491146696
1195,1195,269,231,0,0.14444444444444446,234,599,369.66065519608657
1196,1196,204,335,0,0.23253968253968257,234,599,265.69907790581436
1197,1197,376,370,0,0.25575396825396823,234,599,269.45314991664134
1198,1198,96,358,0,0.057291666666666664,234,599,277.71388153997634
1199,1199,233,323,0,0.14484126984126985,234,599,276.0018115882575
1200,1200,152,213,0,0.0954861111111111,234,599,394.6137351892354
1201,1201,231,313,0,0.11458333333333333,234,599,286.01573383294846
1202,1202,230,125,0,0.15094211344211345,234,599,474.01687733666193
1203,1203,235,106,0,0.041666666666666664,234,599,493.0010141977398
1204,1204,236,198,0,0.16666666666666666,234,599,401.00498750015566
1205,1205,138,338,0,0.15833333333333333,234,599,278.09530740377477
1206,1206,193,328,0,0.25,234,599,274.08392875176025
1207,1207,111,341,0,0.006666666666666667,234,599,285.8198733468336
1208,1208,124,327,0,0.0,234,599,293.40074982862603
1209,1209,60,215,0,0.16944444444444443,234,599,421.58273209418815
1210,1210,196,177,0,0.11068783068783067,234,599,423.70744624091753
1211,1211,220,468,0,0.09526315789473686,234,599,131.7459676802292
1212,1212,271,210,0,0.07380952380952381,234,599,390.7556781417258
1213,1213,153,405,0,0.17333333333333334,234,599,210.23082552280482
1214,1214,275,92,0,0.14587902046783624,234,599,508.65508942701047
1215,1215,203,198,0,0.36818181818181817,234,599,402.1964694027037
1216,1216,134,424,0,0.15625,234,599,201.55644370746373
1217,1217,118,357,0,0.06216931216931217,234,599,268.36542251191753
1218,1218,252,228,0,0.1923469387755102,234,599,371.43640101637857
1219,1219,258,245,0,0.5,234,599,354.81262660734046
1220,1220,108,523,0,0.30065856129685914,234,599,147.14618581533128
1221,1221,188,168,0,0.08333333333333333,234,599,433.44780539299074
1222,1222,276,232,0,0.125,234,599,369.3954520564648
1223,1223,16,461,0,0.1904761904761905,234,599,258.00775182152955
1224,1224,107,386,0,0.1343915343915344,234,599,247.98790293076797
1225,1225,264,246,0,0.2,234,599,354.2724939929715
1226,1226,237,62,0,0.075,234,599,537.0083798228851
1227,1227,262,278,0,0.1545138888888889,234,599,322.21886971436044
1228,1228,114,258,0,0.1075,234,599,361.4982710885351
1229,1229,173,137,0,0.0,234,599,466.00965655230794
1230,1230,184,348,0,0.2915151515151515,234,599,255.93163149560078
1231,1231,192,272,0,0.1435185185185185,234,599,329.6862144524699
1232,1232,263,453,0,0.10606060606060605,234,599,148.85227576359054
1233,1233,264,147,0,0.0625,234,599,452.994481202586
1234,1234,185,437,0,0.1,234,599,169.24833824885843
1235,1235,191,257,0,0.037037037037037035,234,599,344.6926166891307
1236,1236,224,450,0,0.10119047619047618,234,599,149.33519344079613
1237,1237,294,428,0,0.0744019138755981,234,599,181.22085972646747
1238,1238,202,233,0,0.1527777777777778,234,599,367.39624385668395
1239,1239,174,287,0,0.1654179154179154,234,599,317.7168550769694
1240,1240,217,228,0,0.024242424242424246,234,599,371.38928363645607
1241,1241,111,378,0,0.11515151515151516,234,599,252.9229131573492
1242,1242,251,229,0,0.0,234,599,370.3903346471125
1243,1243,166,245,0,0.21536796536796532,234,599,360.4719129141687
1244,1244,167,406,0,0.07514880952380952,234,599,204.29880077964236
1245,1245,138,331,0,0.22474747474747472,234,599,284.67525357852935
1246,1246,109,273,0,0.09158549783549783,234,599,349.14323708186015
1247,1247,161,291,0,0.1808390022675737,234,599,316.53277871335854
1248,1248,127,152,0,0.1,234,599,459.6281105415551
1249,1249,157,157,0,0.07777777777777778,234,599,448.6568844896955
